# file name
# excel_files/Figure_3b_data.xlsx
1.00,9.161
2.00,9.161
3.00,9.161
4.00,9.161
5.00,9.161
6.00,9.161
7.00,9.161
8.00,9.161
9.00,9.161
10.00,9.161
11.00,9.161
12.00,9.161
13.00,9.161
14.00,9.240
15.00,9.240
16.00,9.240
17.00,9.240
18.00,9.240
19.00,9.240
20.00,9.240
21.00,9.240
22.00,9.240
23.00,9.240
24.00,9.240
25.00,9.240
26.00,9.240
27.00,9.240
28.00,9.240
29.00,9.240
30.00,9.320
31.00,9.240
32.00,9.320
33.00,9.240
34.00,9.240
35.00,9.240
36.00,9.240
37.00,9.240
38.00,9.240
39.00,9.240
40.00,9.240
41.00,9.240
42.00,9.240
43.00,9.320
44.00,9.240
45.00,9.320
46.00,9.240
47.00,9.240
48.00,9.240
49.00,9.320
50.00,9.240
51.00,9.240
52.00,9.320
53.00,9.320
54.00,9.400
55.00,9.320
56.00,9.320
57.00,9.240
58.00,9.161
59.00,9.081
60.00,9.001
61.00,8.922
62.00,8.842
63.00,8.762
64.00,8.683
65.00,8.603
66.00,8.523
67.00,8.364
68.00,8.364
69.00,8.284
70.00,8.205
71.00,8.125
72.00,8.045
73.00,7.966
74.00,7.886
75.00,7.806
76.00,7.647
77.00,7.567
78.00,7.567
79.00,7.488
80.00,7.408
81.00,7.328
82.00,7.169
83.00,7.089
84.00,7.010
85.00,6.930
86.00,6.850
87.00,6.771
88.00,6.691
89.00,6.612
90.00,6.532
91.00,6.452
92.00,6.373
93.00,6.293
94.00,6.213
95.00,6.134
96.00,6.054
97.00,5.895
98.00,5.815
99.00,5.815
100.00,5.895
101.00,6.054
102.00,6.134
103.00,6.293
104.00,6.373
105.00,6.532
106.00,6.691
107.00,6.771
108.00,6.930
109.00,7.010
110.00,7.169
111.00,7.249
112.00,7.328
113.00,7.408
114.00,7.567
115.00,7.647
116.00,7.806
117.00,7.886
118.00,7.966
119.00,8.045
120.00,8.125
121.00,8.284
122.00,8.364
123.00,8.444
124.00,8.523
125.00,8.603
126.00,8.762
127.00,8.842
128.00,8.922
129.00,9.001
130.00,9.001
131.00,9.161
132.00,9.161
133.00,9.320
134.00,9.320
135.00,9.400
136.00,9.479
137.00,9.638
138.00,9.718
139.00,9.798
140.00,9.798
141.00,9.877
142.00,9.957
143.00,9.957
144.00,10.037
145.00,10.116
146.00,10.196
147.00,10.276
148.00,10.355
149.00,10.355
150.00,10.435
151.00,10.515
152.00,10.594
153.00,10.674
154.00,10.754
155.00,10.754
156.00,10.833
157.00,10.913
158.00,10.993
159.00,11.072
160.00,11.152
161.00,11.232
162.00,11.311
163.00,11.391
164.00,11.391
165.00,11.471
166.00,11.550
167.00,11.630
168.00,11.710
169.00,11.789
170.00,11.789
171.00,11.869
172.00,11.949
173.00,12.028
174.00,12.188
175.00,12.267
176.00,12.426
177.00,12.506
178.00,12.665
179.00,12.745
180.00,12.904
181.00,12.984
182.00,13.064
183.00,13.223
184.00,13.303
185.00,13.462
186.00,13.542
187.00,13.621
188.00,13.701
189.00,13.781
190.00,13.860
191.00,13.940
192.00,14.099
193.00,14.179
194.00,14.259
195.00,14.338
196.00,14.418
197.00,14.577
198.00,14.657
199.00,14.737
200.00,14.816
201.00,14.975
202.00,14.975
203.00,15.055
204.00,14.975
205.00,14.896
206.00,14.816
207.00,14.816
208.00,14.816
209.00,14.816
210.00,14.737
211.00,14.816
212.00,14.737
213.00,14.737
214.00,14.737
215.00,14.737
216.00,14.737
217.00,14.657
218.00,14.657
219.00,14.657
220.00,14.657
221.00,14.657
222.00,14.657
223.00,14.577
224.00,14.657
225.00,14.657
226.00,14.577
227.00,14.577
228.00,14.657
229.00,14.577
230.00,14.577
