# file name
# Figure_3b_data.xlsx
# pressure
# 225.0
# delta pressure
# 750.0
# condensate
# RGG
# state
# wetting
892,4.540
893,4.461
894,4.461
895,4.540
896,4.700
897,4.939
898,5.257
899,5.656
900,6.134
901,6.691
902,7.249
903,7.886
904,8.603
905,9.240
906,9.957
907,10.515
908,10.993
909,11.550
910,12.108
911,12.586
912,13.064
913,13.542
914,14.020
915,14.418
916,14.816
917,15.214
918,15.613
919,16.011
920,16.250
921,16.648
922,16.967
923,17.365
924,17.684
925,18.002
926,18.241
927,18.480
928,18.640
929,18.799
