# file name
# Figure_2C_data.xlsx
# pressure
# -20.0
# delta pressure
# -80.0
# condensate
# PEG/DEX
# state
# wetting
362,36.159
364,35.051
366,33.493
368,32.129
370,31.152
372,29.659
374,27.965
376,26.731
378,25.039
380,23.478
382,21.590
384,19.770
386,18.405
388,15.611
390,13.657
392,11.252
394,8.650
396,5.917
400,5.917
