# file name
# Figure_non-wetting_data.xlsx
# pressure
# -333.0
# delta pressure
# -344.6
# condensate
# RGG
# state
# nonwetting
360.20,11.485
360.40,11.322
360.60,11.160
360.80,10.933
361.00,10.706
361.20,10.511
361.40,10.317
361.60,9.992
361.80,9.733
362.00,9.506
362.20,9.278
362.40,8.954
362.60,8.662
362.80,8.500
363.00,8.143
363.20,7.721
363.40,7.429
363.60,7.105
363.80,6.943
364.00,6.553
364.20,6.196
364.40,5.840
364.60,5.223
364.80,4.834
365.00,4.380
365.20,3.990
365.40,3.277
365.60,2.758
365.80,2.174
366.00,1.168
