# file name
# Figure_non-wetting_data.xlsx
# pressure
# -26.3
# delta pressure
# 196.5
# condensate
# RGG
# state
# nonwetting
298.80,0.584
299.00,0.876
299.20,1.525
299.40,1.947
299.60,2.303
299.80,2.628
300.00,3.017
300.20,3.244
300.40,3.439
300.60,3.634
300.80,3.796
301.00,3.990
301.20,4.185
301.40,4.347
301.60,4.542
301.80,4.704
302.00,4.899
302.20,5.061
302.40,5.191
302.60,5.418
302.80,5.548
303.00,5.742
303.20,5.904
303.40,6.034
303.60,6.067
303.80,6.229
304.00,6.359
304.20,6.488
304.40,6.618
304.60,6.683
304.80,6.878
305.00,6.943
305.20,7.072
305.40,7.105
305.60,7.364
305.80,7.429
306.00,7.527
306.20,7.527
306.40,7.624
306.60,7.786
306.80,7.916
307.00,8.111
307.20,8.175
307.40,8.370
307.60,8.403
307.80,8.467
308.00,8.565
308.20,8.694
308.40,8.792
308.60,8.889
308.80,8.986
309.00,9.051
309.20,9.051
309.40,9.278
309.60,9.214
309.80,9.311
310.00,9.473
310.20,9.473
310.40,9.506
310.60,9.798
310.80,9.765
311.00,9.862
311.20,10.025
311.40,10.025
311.60,10.057
311.80,10.154
312.00,10.219
312.20,10.317
312.40,10.349
312.60,10.414
312.80,10.479
313.00,10.479
313.20,10.576
313.40,10.673
313.60,10.706
313.80,10.771
314.00,10.933
314.20,10.836
314.40,10.933
314.60,11.030
314.80,11.030
315.00,11.193
315.20,11.225
315.40,11.257
315.60,11.290
315.80,11.355
316.00,11.387
316.20,11.485
316.40,11.517
316.60,11.549
316.80,11.549
317.00,11.712
317.20,11.744
317.40,11.777
317.60,11.874
317.80,11.906
318.00,11.906
318.20,12.036
318.40,12.101
318.60,12.133
318.80,12.198
319.00,12.328
319.20,12.328
319.40,12.328
319.60,12.425
319.80,12.490
320.00,12.555
320.20,12.555
320.40,12.620
320.60,12.652
320.80,12.717
321.00,12.717
321.20,12.815
321.40,12.880
321.60,12.912
321.80,13.009
322.00,13.009
322.20,13.074
322.40,13.139
322.60,13.107
322.80,13.269
323.00,13.269
323.20,13.334
323.40,13.399
323.60,13.431
323.80,13.496
324.00,13.528
324.20,13.528
324.40,13.593
324.60,13.658
324.80,13.723
325.00,13.723
325.20,13.755
325.40,13.788
325.60,13.885
325.80,13.950
326.00,13.950
326.20,14.080
326.40,14.112
326.60,14.047
326.80,14.145
327.00,14.242
327.20,14.275
327.40,14.307
327.60,14.339
327.80,14.339
328.00,14.437
328.20,14.534
328.40,14.502
328.60,14.599
328.80,14.599
329.00,14.631
329.20,14.696
329.40,14.761
329.60,14.794
