# file name
# oil-aspiration/092922-4.xlsx
# pressure
# 3851.4
# delta pressure
# 6893.2
# huan comment
# Oil condensate in ethanol, air pipette filled with ethanol
# state
# nonwetting
# pipette fill
# ethanol
# solvent
# ethanol
# lubricating ethanol
# false
66.60,0.024
66.80,0.982
67.00,1.557
67.20,2.012
67.40,2.395
67.60,2.731
67.80,3.042
68.00,3.305
68.20,3.545
68.40,3.760
68.60,3.976
68.80,4.168
69.00,4.359
69.20,4.551
69.40,4.695
69.60,4.862
69.80,5.030
70.00,5.174
70.20,5.341
70.40,5.485
70.60,5.629
70.80,5.772
71.00,5.916
71.20,6.036
71.40,6.180
71.60,6.299
71.80,6.443
72.00,6.563
72.20,6.683
72.40,6.802
72.60,6.922
72.80,7.042
73.00,7.162
73.20,7.257
73.40,7.377
73.60,7.473
73.80,7.593
74.00,7.689
74.20,7.808
