# file name
# 081621_uncoated pipette.xlsx
# pressure
# 2977.8
# delta pressure
# -2139.0
# condensate
# Synapsin
# state
# wetting
199.00,3.793
200.00,3.793
201.00,5.080
202.00,5.899
203.00,6.576
204.00,7.195
205.00,7.628
206.00,8.396
207.00,8.905
208.00,9.307
209.00,9.793
210.00,10.163
211.00,10.607
212.00,10.936
213.00,11.403
214.00,11.681
216.00,12.036
217.00,12.514
218.00,12.865
218.00,12.938
219.00,13.193
220.00,13.522
221.00,13.733
