# file name
# excel_files/oil-aspiration/092922-2.xlsx
0.20,49.688
0.40,49.722
0.60,49.755
0.80,49.789
1.00,49.823
1.20,49.890
1.40,49.924
1.60,49.924
1.80,49.924
2.00,49.890
2.20,49.924
2.40,49.924
7.00,49.924
7.20,49.890
7.40,49.654
7.60,49.452
7.80,49.250
8.00,49.014
8.20,48.779
8.40,48.576
8.60,48.374
8.80,48.138
9.00,47.936
9.20,47.701
9.40,47.465
9.60,47.263
9.80,47.061
10.00,46.825
10.20,46.623
10.40,46.387
10.60,46.151
10.80,45.949
11.00,45.747
11.20,45.511
11.40,45.275
11.60,45.039
11.80,44.837
12.00,44.601
12.20,44.399
12.40,44.163
12.60,43.928
12.80,43.692
13.00,43.490
13.20,43.254
13.40,43.018
13.60,42.782
13.80,42.546
14.00,42.344
14.20,42.109
14.40,41.873
14.60,41.637
14.80,41.401
15.00,41.165
15.20,40.930
15.40,40.694
15.60,40.458
15.80,40.222
16.00,39.986
16.20,39.750
16.40,39.515
16.60,39.279
16.80,39.009
17.00,38.774
17.20,38.538
17.40,38.302
17.60,38.032
17.80,37.797
18.00,37.527
18.20,37.291
18.40,37.056
18.60,36.820
18.80,36.550
19.00,36.314
19.20,36.045
19.40,35.775
19.60,35.540
19.80,35.270
20.00,35.034
20.20,34.765
20.40,34.495
20.60,34.226
20.80,33.990
21.00,33.721
21.20,33.451
21.40,33.182
21.60,32.912
21.80,32.643
22.00,32.373
22.20,32.104
22.40,31.834
22.60,31.531
22.80,31.261
23.00,30.992
23.20,30.689
23.40,30.419
23.60,30.116
23.80,29.847
24.00,29.543
24.20,29.274
24.40,28.971
24.60,28.668
24.80,28.364
25.00,28.061
25.20,27.758
25.40,27.455
25.60,27.152
25.80,26.848
26.00,26.545
26.20,26.208
26.40,25.905
26.60,25.568
26.80,25.265
27.00,24.928
27.20,24.591
27.40,24.255
27.60,23.918
27.80,23.581
28.00,23.244
28.20,22.873
28.40,22.536
28.60,22.166
28.80,21.795
29.00,21.425
29.20,21.054
29.40,20.684
29.60,20.279
29.80,19.909
30.00,19.505
30.20,19.100
30.40,18.663
30.60,18.258
30.80,17.820
31.00,17.382
31.20,16.944
31.40,16.473
31.60,16.001
31.80,15.530
32.00,15.024
32.20,14.519
32.40,14.014
32.60,13.441
32.80,12.868
33.00,12.296
33.20,11.656
33.40,11.016
33.60,10.342
33.80,9.601
34.00,8.826
34.20,7.984
34.40,7.041
34.60,5.963
34.80,4.649
35.00,2.897
35.20,0.741
35.40,0.842
35.60,3.268
35.80,5.087
36.00,6.401
36.20,7.478
36.40,8.422
36.60,9.230
36.80,9.971
37.00,10.679
37.20,11.352
37.40,11.925
37.60,12.531
37.80,13.070
38.00,13.609
38.20,14.081
38.40,14.586
38.60,15.024
38.80,15.496
39.00,15.934
39.20,16.338
39.40,16.776
39.60,17.147
39.80,17.551
40.00,17.921
40.20,18.292
40.40,18.663
40.60,18.999
40.80,19.370
41.00,19.707
41.20,20.044
41.40,20.347
41.60,20.684
41.80,21.021
42.00,21.324
42.20,21.627
42.40,21.930
42.60,22.233
42.80,22.536
43.00,22.806
43.20,23.075
43.40,23.379
43.60,23.648
43.80,23.918
44.00,24.187
44.20,24.457
44.40,24.726
44.60,24.996
44.80,25.231
45.00,25.501
45.20,25.737
45.40,26.006
45.60,26.242
45.80,26.478
46.00,26.714
46.20,26.949
46.40,27.219
46.60,27.421
46.80,27.657
47.00,27.893
47.20,28.129
47.40,28.364
47.60,28.566
47.80,28.802
48.00,29.004
48.20,29.240
48.40,29.476
48.60,29.678
48.80,29.880
49.00,30.116
49.20,30.318
49.40,30.520
49.60,30.722
49.80,30.925
50.00,31.127
50.20,31.362
50.40,31.531
50.60,31.767
50.80,31.935
51.00,32.137
51.20,32.339
51.40,32.541
51.60,32.744
51.80,32.912
52.00,33.114
52.20,33.316
52.40,33.485
52.60,33.687
52.80,33.855
53.00,34.057
53.20,34.226
53.40,34.428
53.60,34.596
53.80,34.765
54.00,34.967
54.20,35.135
54.40,35.304
54.60,35.506
54.80,35.674
55.00,35.843
55.20,36.011
55.40,36.180
55.60,36.382
55.80,36.517
56.00,36.719
56.20,36.887
56.40,37.056
56.60,37.190
56.80,37.392
57.00,37.527
57.20,37.696
57.40,37.864
57.60,38.032
57.80,38.201
58.00,38.369
58.20,38.538
58.40,38.672
58.60,38.841
58.80,39.009
59.00,39.178
59.20,39.346
59.40,39.481
59.60,39.649
59.80,39.818
60.00,39.953
60.20,40.121
60.40,40.256
60.60,40.424
60.80,40.593
61.00,40.727
61.20,40.896
61.40,41.031
61.60,41.165
61.80,41.334
62.00,41.468
62.20,41.637
62.40,41.772
62.60,41.940
62.80,42.075
63.00,42.210
63.20,42.378
63.40,42.513
63.60,42.648
63.80,42.782
64.00,42.951
64.20,43.085
64.40,43.220
